,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,siblings,father_income,mother_income,soft_skills,python_skill,excel_skill,sql_skill,addr_postal,addr_district,addr_city
861,862,,18.0,Male,76.0,,Kellyport,melissa44@nelson.com,,Other,,active,,,106.0,2022-09-23 14:39:58,"Keithville 16-kv, dom 47, Tashkent","season, much",3.0,1281.0,1226.0,"spend, all",1.0,4.0,2.0,,,Tashkent
862,863,,21.0,Male,84.0,,Port Thomas,invalid_email,,Other,,inactive,0.0,,87.0,2020-11-11 12:46:00,"Benderburgh 26-kv, dom 23, Tashkent","rate, start",5.0,700.0,768.0,"edge, role",1.0,2.0,3.0,,,Tashkent
863,864,,20.0,Female,90.0,,East Kendraborough,edward98@yahoo.com,,Python,100,active,,good,143.0,,,"believe, religious",3.0,828.0,775.0,"treat, civil",5.0,3.0,3.0,,,
864,865,Kayla Arroyo,20.0,Female,,+998413293989,Hicksfurt,,,Python,110,inactive,3.64,excellent,157.0,,,"million, difference",5.0,1080.0,1422.0,"front, fight",1.0,1.0,2.0,,,
865,866,,21.0,Unknown,,,South Brandon,invalid_email,,Data Science,74,inactive,,,18600.0,,,"fall, garden",0.0,1401.0,869.0,"main, money",5.0,2.0,3.0,,,
866,867,Jessica Wilkinson,22.0,Female,90.0,+998077851092,Clarkborough,invalid_email,2025-11-08 00:00:00,Data Science,,pending,,average,59.0,,"North Bobby 7-kv, dom 41, Tashkent","agent, provide",2.0,879.0,705.0,"phone, write",4.0,3.0,1.0,,,Tashkent
867,868,,20.0,Female,,,Meganstad,invalid_email,,Data Science,103,inactive,15.5,excellent,22700.0,,"24542 Kirby Parks, Wilsontown",,,,,,,,,,,Wilsontown
868,869,Kelly Santos,19.0,Male,73.0,,West Raymondville,invalid_email,,Other,110,inactive,,excellent,127.0,1986-10-02 11:14:00,,"practice, week",0.0,200.0,419.0,"to, dog",1.0,2.0,2.0,,,
869,870,,19.0,Female,87.0,+998146166704,South Christopherview,jacksonphilip@jones.info,,Python,,active,,,154.0,,"Lake Kimberlyside 7-kv, dom 18, Tashkent",,,,,,,,,,,Tashkent
870,871,Sarah Juarez,19.0,Female,,,Anneshire,robersonrhonda@petersen.com,2023-04-18 06:32:20,Python,,inactive,,excellent,66.0,,"8578 Carr Plains, West Erik",,,,,,,,,,,
871,872,Stephanie Anderson,21.0,Female,90.0,+998112516010,Reedland,invalid_email,2006-03-22 00:00:00,Python,,pending,,good,184.0,2023-11-12 03:02:51,UZ 100769 Tashkent East Jonathan,,,,,,,,,100769.0,,Tashkent
872,873,,,Unknown,,+998544034572,New Kathleentown,invalid_email,2010-06-30 00:00:00,Data Science,,inactive,0.0,excellent,27000.0,,"Apartment 38, Santosside district, Tashkent, UZ, 100536","sound, sell",0.0,637.0,1423.0,"team, however",1.0,5.0,2.0,100536.0,Santosside district,Tashkent
873,874,Justin Smith,,Unknown,90.0,,East Anita,kevin23@hotmail.com,2023-04-04 04:18:29,Data Science,110,active,,excellent,140.0,,UZ 100318 Tashkent Mcculloughview,"movie, guy",1.0,613.0,385.0,"friend, gas",4.0,4.0,1.0,100318.0,,Tashkent
874,875,Karen Hall,,Female,,+998217188171,Lake David,invalid_email,,Python,119,active,-2.0,average,226.0,2021-07-06 15:09:06,"74391 Alexandra Knoll, South Taylorland","economy, financial",1.0,602.0,585.0,"fast, major",1.0,2.0,4.0,,,
875,876,,20.0,Male,90.0,+998028711474,Jessicamouth,hopkinsjulie@gmail.com,2015-05-24 00:00:00,Other,,pending,15.5,excellent,13900.0,,"East Brucemouth 3-kv, dom 17, Tashkent",,,,,,,,,,,Tashkent
876,877,Haley Fowler,,Female,90.0,+998259854986,Charleschester,alexkent@travis.com,2021-02-19 12:36:23,Python,110,active,2.52,,195.0,,"Rodriguezshire 21-kv, dom 15, Tashkent","focus, economic",0.0,1335.0,616.0,"including, girl",2.0,1.0,2.0,,,Tashkent
877,878,Andrea Young,,Female,62.0,+998633650213,East Alexander,invalid_email,2022-12-28 11:14:05,Data Science,110,active,-2.0,good,219.0,,"05295 Kendra Plain, South Christinaview",,,,,,,,,,,
878,879,Yesenia Nguyen,19.0,Female,77.0,+998193648953,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,110,active,,average,57.0,,"West Keith 1-kv, dom 11, Tashkent","reach, direction",4.0,547.0,1382.0,"among, fear",3.0,3.0,2.0,,,Tashkent
879,880,,19.0,Female,74.0,+998129259444,Henryburgh,chernandez@yahoo.com,,Data Science,110,active,0.0,,268.0,,,,,,,,,,,,,
880,881,Jasmine Wilcox,21.0,Unknown,,+998861195751,Claytonchester,kelsey14@yahoo.com,,Data Science,94,active,,,250.0,,UZ 100315 Tashkent Leahchester,"wonder, camera",2.0,1159.0,697.0,"will, success",3.0,2.0,4.0,100315.0,,Tashkent
881,882,Eric Gonzales,21.0,Male,84.0,+998728165558,South Donaldtown,invalid_email,,Python,86,inactive,,good,152.0,,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549",,,,,,,,,100549.0,Johnsonbury district,Tashkent
882,883,Curtis Cox,,Female,92.0,+998364635172,Johnbury,shawna25@hotmail.com,,Python,,active,,excellent,91.0,,UZ 100062 Tashkent Robertsonview,"establish, assume",4.0,251.0,353.0,"family, religious",3.0,1.0,1.0,100062.0,,Tashkent
883,884,,22.0,Unknown,72.0,,Hernandezville,kristincarter@willis.com,,Python,114,inactive,15.5,excellent,249.0,,UZ 100602 Tashkent Port Alexanderborough,"moment, return",4.0,1165.0,653.0,"base, with",3.0,4.0,2.0,100602.0,,Tashkent
884,885,Mark Mccall,19.0,Unknown,90.0,,Millerhaven,qvincent@gmail.com,,Data Science,,active,0.0,excellent,83.0,2006-07-01 09:24:00,"8483 Kenneth Harbor, West Miguelton","something, not",0.0,1484.0,846.0,"bring, customer",3.0,4.0,4.0,,,
885,886,Thomas Nelson,,Male,90.0,,East Michael,,1972-09-27 00:00:00,Data Science,,pending,,good,88.0,,"Apartment 25, East Justin district, Tashkent, UZ, 100910","message, head",3.0,1428.0,1036.0,"forward, capital",3.0,2.0,4.0,100910.0,East Justin district,Tashkent
886,887,Danielle Baker,21.0,Unknown,97.0,+998460213140,Port Joshuabury,invalid_email,,Python,,pending,,,247.0,,"4332 Tanner Village Suite 017, East Michaelside",,,,,,,,,,,
887,888,John Barrera,,Female,74.0,+998872404723,Teresaville,invalid_email,,Python,110,inactive,-2.0,good,10600.0,,"699 David Valleys Apt. 047, Salasberg",,,,,,,,,,,Salasberg
888,889,Christina Harris,,Female,63.0,,North Thomasmouth,invalid_email,,Data Science,110,inactive,,good,202.0,,"Apartment 30, Jonathanshire district, Tashkent, UZ, 100993",,,,,,,,,100993.0,Jonathanshire district,Tashkent
889,890,,22.0,Unknown,82.0,,Lake Carrie,invalid_email,,Python,110,active,15.5,good,82.0,,UZ 100591 Tashkent Lopezland,"team, force",1.0,951.0,1067.0,"particular, avoid",1.0,4.0,3.0,100591.0,,Tashkent
890,891,Robin Potts,,Female,63.0,,North Mistymouth,invalid_email,,Other,110,active,,excellent,228.0,2022-01-26 10:14:43,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","skill, less",5.0,1344.0,730.0,"friend, court",3.0,4.0,5.0,100625.0,North Brittany district,Tashkent
891,892,David Sanders,18.0,Female,65.0,,Shawnbury,,2022-05-03 01:14:52,Data Science,103,active,4.39,,76.0,,"Robinsonland 17-kv, dom 50, Tashkent",,,,,,,,,,,Tashkent
892,893,William Kennedy,,Female,72.0,+998368587169,Hollymouth,invalid_email,,Data Science,110,active,,excellent,77.0,,"Apartment 28, Erinport district, Tashkent, UZ, 100647",,,,,,,,,100647.0,Erinport district,Tashkent
893,894,Mrs. Kristy Payne,20.0,Unknown,61.0,+998879304256,New Caseyside,adamskyle@hotmail.com,,Other,110,active,,average,87.0,,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","wife, his",3.0,658.0,918.0,"out, player",3.0,3.0,2.0,100472.0,Penaborough district,Tashkent
894,895,Brandon Miles,,Female,88.0,,North Laurastad,invalid_email,,Data Science,83,active,0.0,,264.0,,"78495 Brittany Trail, East Kendraview",,,,,,,,,,,
895,896,Melissa Cortez,21.0,Female,68.0,+998217949150,Port Melissaburgh,joe35@lopez-anderson.com,,Python,103,inactive,,average,20600.0,,,"film, again",5.0,1202.0,568.0,"back, pick",5.0,3.0,1.0,,,
896,897,,,Female,90.0,+998588646290,East Davidhaven,invalid_email,,Python,110,pending,-2.0,,10700.0,2021-10-24 03:17:49,UZ 100152 Tashkent East Angie,"someone, generation",3.0,693.0,1475.0,"game, lead",1.0,3.0,5.0,100152.0,,Tashkent
897,898,Alejandro Pierce,,Male,63.0,+998427815575,North Jennifer,invalid_email,1975-12-06 00:00:00,Python,,active,15.5,excellent,247.0,,"Apartment 3, West Madisonberg district, Tashkent, UZ, 100586",,,,,,,,,100586.0,West Madisonberg district,Tashkent
898,899,,,Female,,+998628875088,Williamsmouth,invalid_email,2021-02-08 16:43:06,Data Science,110,pending,,good,225.0,2021-11-26 20:33:31,"Apartment 35, Velasquezfurt district, Tashkent, UZ, 100998",,,,,,,,,100998.0,Velasquezfurt district,Tashkent
899,900,Michael Guerra,18.0,Female,90.0,+998337920750,New Ryanfort,invalid_email,,Python,118,inactive,,average,167.0,,"Murphyberg 11-kv, dom 30, Tashkent",,,,,,,,,,,Tashkent
900,901,Megan Nelson,,Female,60.0,,Port Jacquelineshire,invalid_email,,Other,110,inactive,,good,174.0,,"Apartment 19, Jenniferport district, Tashkent, UZ, 100946","customer, security",5.0,601.0,409.0,"stage, go",3.0,2.0,3.0,100946.0,Jenniferport district,Tashkent
901,902,Paul Cummings,20.0,Unknown,90.0,+998741474844,New Michael,invalid_email,,Data Science,,inactive,,average,20400.0,2017-01-03 01:59:00,"Apartment 44, Davisfort district, Tashkent, UZ, 100800","scene, friend",0.0,1014.0,616.0,"land, moment",1.0,1.0,1.0,100800.0,Davisfort district,Tashkent
902,903,Jennifer Lucas,22.0,Male,90.0,+998750870500,East Ronaldview,invalid_email,,Python,114,active,2.57,,200.0,,,,,,,,,,,,,
903,904,Kevin Aguirre,21.0,Female,90.0,+998838704602,Port Donald,zking@ramirez-rodriguez.biz,,Data Science,110,pending,,,25800.0,,UZ 100855 Tashkent Valentineview,"thus, leader",1.0,840.0,649.0,"save, debate",5.0,4.0,3.0,100855.0,,Tashkent
904,905,Michael Garcia,20.0,Male,61.0,,Sallyland,invalid_email,2020-07-22 00:00:00,Python,,inactive,15.5,good,188.0,,,"keep, speak",2.0,361.0,1225.0,"per, short",5.0,1.0,4.0,,,
905,906,Vicki Cardenas,20.0,Female,,,Daisyton,jason39@yahoo.com,,Python,,inactive,15.5,average,9800.0,2021-04-06 03:38:52,,"task, hand",4.0,1442.0,906.0,"tell, PM",4.0,1.0,3.0,,,
906,907,,20.0,Female,77.0,,North Peter,invalid_email,,Other,,inactive,15.5,good,293.0,,UZ 100507 Tashkent Craneville,,,,,,,,,100507.0,,Tashkent
907,908,,,Unknown,90.0,+998669170594,New Denise,invalid_email,,Python,93,active,,excellent,296.0,,"Apartment 39, New Shirleyside district, Tashkent, UZ, 100073",,,,,,,,,100073.0,New Shirleyside district,Tashkent
908,909,,20.0,Male,90.0,,East Terriberg,invalid_email,1998-04-06 00:00:00,Python,110,inactive,0.0,excellent,195.0,,"East Brianshire 9-kv, dom 29, Tashkent","development, reach",1.0,735.0,721.0,"truth, mention",1.0,2.0,5.0,,,Tashkent
909,910,Christopher Reed,18.0,Female,,+998660640331,East Michael,invalid_email,,Other,110,inactive,-2.0,excellent,284.0,2010-04-06 23:07:00,"Apartment 2, Schaeferfurt district, Tashkent, UZ, 100131","sign, traditional",4.0,1251.0,692.0,"cold, concern",1.0,1.0,2.0,100131.0,Schaeferfurt district,Tashkent
910,911,Rebecca Wise,21.0,Male,90.0,+998222376138,Fosterchester,austinevans@levy.com,,Other,110,pending,,average,279.0,,UZ 100309 Tashkent Andrewsshire,"talk, network",4.0,1125.0,1023.0,"sea, according",2.0,4.0,3.0,100309.0,,Tashkent
911,912,,20.0,Unknown,90.0,,Cabreraberg,michael93@schmidt.com,,Python,83,active,,excellent,255.0,,,"right, tell",2.0,1219.0,1321.0,"hold, media",4.0,4.0,3.0,,,
912,913,Kylie Herrera,20.0,Male,90.0,+998348560835,Laraside,invalid_email,,Python,89,pending,0.0,,294.0,2020-12-20 06:01:06,UZ 100833 Tashkent Gregoryfurt,,,,,,,,,100833.0,,Tashkent
913,914,,20.0,Unknown,90.0,+998506210179,New Rebeccahaven,invalid_email,,Data Science,,inactive,15.5,average,23600.0,,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","management, just",1.0,486.0,1299.0,"mother, together",5.0,2.0,4.0,100224.0,North Valerie district,Tashkent
914,915,,20.0,Unknown,91.0,+998587381760,Lake Robert,anaalvarez@gmail.com,,Data Science,,inactive,-2.0,good,250.0,2015-02-01 23:48:00,,"woman, itself",2.0,1332.0,1235.0,"successful, would",5.0,2.0,3.0,,,
915,916,Jay Wright,20.0,Female,70.0,+998151817946,Andreston,invalid_email,2011-12-01 00:00:00,Other,118,pending,0.0,good,144.0,2022-11-30 23:46:42,"New Michaelchester 25-kv, dom 39, Tashkent",,,,,,,,,,,Tashkent
916,917,Heather Johnson,18.0,Male,71.0,+998574527097,Jonathanhaven,carlsondakota@gmail.com,2022-08-22 05:22:18,Python,65,active,3.82,average,84.0,,"Apartment 33, Conleyside district, Tashkent, UZ, 100363",,,,,,,,,100363.0,Conleyside district,Tashkent
917,918,,,Unknown,60.0,,Lake Amandaside,,,Data Science,,inactive,-2.0,excellent,60.0,,,"author, address",2.0,1212.0,216.0,"information, rich",3.0,2.0,5.0,,,
918,919,Christopher Henry,,Male,78.0,,Lake Darlenemouth,invalid_email,,Python,110,active,0.0,excellent,206.0,2021-07-01 12:03:58,,"hear, adult",4.0,433.0,1049.0,"action, whole",5.0,4.0,3.0,,,
919,920,,21.0,Female,,+998146433479,Jenkinsborough,obray@aguirre.org,,Data Science,110,active,1.13,excellent,24600.0,,"Richardsonchester 27-kv, dom 41, Tashkent",,,,,,,,,,,Tashkent
920,921,Angela Moore,,Female,87.0,,South Crystalmouth,samanthabray@martinez-jones.com,,Python,107,inactive,,excellent,262.0,,"Thompsonshire 8-kv, dom 40, Tashkent",,,,,,,,,,,Tashkent
921,922,Timothy Tran,,Male,65.0,+998590101007,Wilsonton,,2021-07-18 14:22:49,Python,,inactive,2.11,,285.0,,"South Bryan 12-kv, dom 27, Tashkent",,,,,,,,,,,Tashkent
922,923,Brittany Walton,20.0,Female,90.0,,Victoriabury,austinlewis@jackson.net,,Data Science,113,inactive,,excellent,50.0,,,,,,,,,,,,,
923,924,Sandra Webster,20.0,Male,90.0,+998334336868,North Danielle,invalid_email,,Python,110,pending,,excellent,287.0,,,"short, interest",2.0,1215.0,1077.0,"data, eye",3.0,2.0,5.0,,,
924,925,,20.0,Female,,+998942747937,Johnburgh,lisa52@gmail.com,,Python,72,pending,,,85.0,,"West Richard 16-kv, dom 36, Tashkent",,,,,,,,,,,Tashkent
925,926,,,Female,90.0,,North Chad,invalid_email,,Other,110,active,3.25,good,105.0,,"223 Jason Groves, Bennettview","risk, thus",1.0,1260.0,398.0,"accept, gun",3.0,4.0,5.0,,,Bennettview
926,927,,19.0,Female,63.0,,New Rhondaside,invalid_email,2022-12-12 17:13:14,Other,,pending,,good,188.0,,"Apartment 44, Pamelaburgh district, Tashkent, UZ, 100968",,,,,,,,,100968.0,Pamelaburgh district,Tashkent
927,928,,21.0,Male,70.0,,Lake Adam,april93@morris.com,,Data Science,110,active,0.0,excellent,248.0,,"Apartment 29, Lake Debraville district, Tashkent, UZ, 100194","one, clearly",5.0,807.0,714.0,"of, hand",3.0,4.0,5.0,100194.0,Lake Debraville district,Tashkent
928,929,,,Male,63.0,+998887173328,South Matthewmouth,invalid_email,,Data Science,110,inactive,,good,232.0,,"1888 Weaver Tunnel Suite 109, North Theresa","whatever, remember",1.0,1430.0,1235.0,"memory, top",4.0,4.0,3.0,,,
929,930,Joshua Graham,19.0,Unknown,63.0,,Ramosfort,kathryn35@yahoo.com,,Other,100,active,-2.0,average,234.0,2021-12-30 01:03:41,UZ 100170 Tashkent West Miguelview,"any, learn",0.0,1174.0,1077.0,"bag, serve",5.0,4.0,2.0,100170.0,,Tashkent
930,931,,,Unknown,,,West Clinton,invalid_email,,Python,,pending,0.0,excellent,156.0,,UZ 100464 Tashkent New Jenniferview,"list, assume",4.0,1008.0,320.0,"stock, fight",1.0,4.0,1.0,100464.0,,Tashkent
931,932,,20.0,Male,90.0,+998408030578,Marciashire,invalid_email,,Data Science,,pending,,,152.0,,"Apartment 2, Sarahbury district, Tashkent, UZ, 100195",,,,,,,,,100195.0,Sarahbury district,Tashkent
932,933,,,Male,66.0,+998733451499,New Russellstad,invalid_email,,Data Science,94,pending,,excellent,165.0,2005-05-06 05:51:00,"West Lisa 12-kv, dom 32, Tashkent",,,,,,,,,,,Tashkent
933,934,,21.0,Female,72.0,+998957765449,Hollandburgh,,1983-04-05 00:00:00,Python,75,inactive,,good,276.0,,"0358 Brian Lock, Ramirezstad",,,,,,,,,,,Ramirezstad
934,935,Sabrina Morrison,19.0,Male,90.0,,North Jessica,invalid_email,,Data Science,110,active,,excellent,200.0,,,,,,,,,,,,,
935,936,,22.0,Female,85.0,,Lake Audreyville,invalid_email,,Data Science,72,active,2.16,average,61.0,,"Apartment 40, Danielview district, Tashkent, UZ, 100189","rather, yourself",4.0,1439.0,1112.0,"reason, speech",1.0,5.0,5.0,100189.0,Danielview district,Tashkent
936,937,Tara Randolph,20.0,Female,71.0,,New Timothyville,icummings@pierce.info,,Data Science,83,inactive,,excellent,286.0,,,,,,,,,,,,,
937,938,Robert Jacobs,20.0,Female,90.0,+998581072357,Lamshire,,1977-01-20 00:00:00,Python,110,inactive,15.5,good,15800.0,,"98665 Bell Cliffs Suite 152, Amandamouth",,,,,,,,,,,Amandamouth
938,939,,20.0,Female,,+998471985597,Melvinshire,invalid_email,,Data Science,90,active,15.5,good,19700.0,2022-05-05 17:17:39,"8302 Ray Light, Caitlinborough","behind, wonder",3.0,1062.0,338.0,"need, station",5.0,4.0,5.0,,,Caitlinborough
939,940,,22.0,Male,92.0,,Bakerland,invalid_email,,Data Science,110,active,-2.0,,230.0,,,,,,,,,,,,,
940,941,Philip Miller,19.0,Female,90.0,,West Craigfurt,invalid_email,,Data Science,110,inactive,,,7500.0,,UZ 100249 Tashkent Port Alicia,"oil, research",4.0,1361.0,488.0,"project, cell",1.0,2.0,2.0,100249.0,,Tashkent
941,942,Ann Wong,20.0,Female,90.0,,Lake Kenneth,invalid_email,1970-02-01 00:00:00,Python,110,pending,1.64,average,120.0,,,"possible, eight",4.0,724.0,659.0,"simply, fire",5.0,4.0,2.0,,,
942,943,Rita Grimes,,Female,58.0,,Sydneyborough,invalid_email,,Other,110,inactive,,,187.0,,,"computer, technology",4.0,1485.0,1227.0,"organization, finish",5.0,1.0,2.0,,,
943,944,,,Unknown,69.0,,Maryhaven,,2022-04-22 23:43:48,Data Science,,inactive,,excellent,223.0,,"Apartment 31, Lake Megan district, Tashkent, UZ, 100435",,,,,,,,,100435.0,Lake Megan district,Tashkent
944,945,,20.0,Female,90.0,+998174664508,Hamptonstad,invalid_email,,Data Science,93,pending,,,231.0,,"Apartment 13, Pennyland district, Tashkent, UZ, 100302","class, father",4.0,532.0,848.0,"let, watch",3.0,5.0,5.0,100302.0,Pennyland district,Tashkent
945,946,Rebecca Archer,22.0,Female,84.0,+998389573063,East Teresa,,2021-03-22 13:50:59,Data Science,110,active,15.5,excellent,222.0,,,,,,,,,,,,,
946,947,Ann Hayes,20.0,Female,90.0,,Gordonport,,2023-09-04 15:35:07,Data Science,67,active,-2.0,excellent,185.0,,"Apartment 44, North Philip district, Tashkent, UZ, 100111","single, player",3.0,1475.0,1225.0,"trade, score",4.0,3.0,1.0,100111.0,North Philip district,Tashkent
947,948,Thomas Harris,20.0,Female,,,Port Phyllis,,,Data Science,,active,-2.0,,272.0,,,,,,,,,,,,,
948,949,Theresa Jordan,,Female,60.0,,Lake Jeremy,invalid_email,1978-01-01 00:00:00,Data Science,105,pending,15.5,excellent,145.0,,,"baby, rule",2.0,573.0,1228.0,"apply, on",5.0,1.0,3.0,,,
949,950,Jason Smith,20.0,Female,,+998572435588,Leemouth,invalid_email,,Data Science,110,inactive,0.0,excellent,66.0,,"West Davidmouth 11-kv, dom 27, Tashkent","real, wind",3.0,1485.0,1174.0,"teacher, network",4.0,3.0,1.0,,,Tashkent
950,951,Robert Poole,,Female,,+998682304943,West Lucas,invalid_email,2010-06-23 00:00:00,Data Science,110,inactive,,,7500.0,2021-08-17 14:51:56,,,,,,,,,,,,
951,952,Brittany Jackson,,Unknown,77.0,+998933845630,Dianeberg,invalid_email,1987-01-20 00:00:00,Data Science,,active,,,245.0,,,"send, our",0.0,922.0,1459.0,"environment, action",1.0,5.0,5.0,,,
952,953,Sheila Hansen,,Male,85.0,,Estesmouth,invalid_email,,Other,110,inactive,15.5,good,18500.0,2013-08-12 20:32:00,UZ 100069 Tashkent East James,,,,,,,,,100069.0,,Tashkent
953,954,Amanda Mullins,19.0,Female,,,West Ashley,,,Other,110,pending,,,254.0,,"Apartment 13, West Nicholas district, Tashkent, UZ, 100505",,,,,,,,,100505.0,West Nicholas district,Tashkent
954,955,Desiree Wade,20.0,Male,54.0,,Liushire,invalid_email,,Data Science,78,active,2.89,excellent,120.0,,"East Susan 21-kv, dom 38, Tashkent","far, half",3.0,845.0,1126.0,"evidence, get",2.0,1.0,3.0,,,Tashkent
955,956,Ashley Scott,19.0,Female,81.0,+998269103743,Darrellmouth,thomas01@yahoo.com,2012-08-26 00:00:00,Data Science,,pending,,average,64.0,,UZ 100730 Tashkent Lake April,"again, plan",2.0,1417.0,558.0,"experience, develop",1.0,5.0,2.0,100730.0,,Tashkent
956,957,Mrs. Erica Wright DVM,,Male,84.0,,East Patricia,invalid_email,,Python,76,inactive,2.41,excellent,88.0,,,"tell, late",4.0,992.0,945.0,"paper, according",5.0,1.0,1.0,,,
957,958,Daniel Delacruz,,Male,93.0,+998345122803,South Christopherland,invalid_email,,Data Science,80,pending,-2.0,excellent,157.0,,"7424 Dawn Crossroad Apt. 545, Williamsmouth","good, which",1.0,982.0,308.0,"social, live",3.0,4.0,1.0,,,Williamsmouth
958,959,Jasmine Miller,,Unknown,70.0,,Lisaburgh,sarah07@gmail.com,,Data Science,,inactive,,excellent,173.0,1978-08-07 07:15:00,"Evanshaven 13-kv, dom 18, Tashkent","able, operation",0.0,500.0,1493.0,"after, thing",3.0,2.0,5.0,,,Tashkent
959,960,Valerie Cervantes,18.0,Female,,,Hansenport,osullivan@yahoo.com,,Data Science,110,active,1.41,excellent,124.0,,"Apartment 6, Moniquefurt district, Tashkent, UZ, 100111","artist, give",0.0,1179.0,773.0,"conference, probably",2.0,2.0,2.0,100111.0,Moniquefurt district,Tashkent
960,961,,20.0,Male,91.0,+998620007184,Jonestown,invalid_email,,Data Science,64,pending,,average,133.0,2021-02-02 06:59:15,"Apartment 44, Andreafort district, Tashkent, UZ, 100038","soldier, interesting",2.0,621.0,242.0,"computer, after",1.0,3.0,1.0,100038.0,Andreafort district,Tashkent
961,962,,,Female,94.0,+998800582636,Jamesport,raven66@williams.info,,Data Science,110,inactive,,excellent,263.0,2020-10-11 23:20:30,"14283 Jillian Pine Suite 363, Gibsonchester","fact, exactly",1.0,1444.0,1181.0,"will, prepare",3.0,3.0,5.0,,,Gibsonchester
962,963,Steven Knight,22.0,Female,51.0,+998541999513,North Samantha,smithjoseph@gmail.com,,Data Science,,pending,1.35,excellent,24300.0,,"Olsonbury 8-kv, dom 16, Tashkent","technology, long",2.0,1418.0,825.0,"happen, activity",1.0,3.0,5.0,,,Tashkent
